block_number,timestamp,basefee_wei,basefee_gwei
14760013,2022-05-12 08:20:07,407304246635,407.304246635
14760014,2022-05-12 08:20:10,367046522310,367.04652231
14760015,2022-05-12 08:20:19,362066144517,362.066144517
14760016,2022-05-12 08:20:24,359112466238,359.112466238
14760017,2022-05-12 08:20:42,331076585925,331.076585925
14760018,2022-05-12 08:20:57,364317810953,364.317810953
14760019,2022-05-12 08:21:09,368258421801,368.258421801
14760020,2022-05-12 08:21:24,362253676696,362.253676696
14760021,2022-05-12 08:21:29,330523505845,330.523505845
14760022,2022-05-12 08:22:11,371838946832,371.838946832
14760023,2022-05-12 08:22:43,418283236362,418.283236362
14760024,2022-05-12 08:22:49,455679939276,455.679939276
14760025,2022-05-12 08:22:53,402297379948,402.297379948
14760026,2022-05-12 08:23:03,420258248198,420.258248198
14760027,2022-05-12 08:23:08,379393745483,379.393745483
14760028,2022-05-12 08:23:39,354592528719,354.592528719
14760029,2022-05-12 08:23:42,372366331474,372.366331474
14760030,2022-05-12 08:23:46,363286091596,363.286091596
14760031,2022-05-12 08:24:25,408650149591,408.650149591
14760032,2022-05-12 08:24:53,433234287184,433.234287184
14760033,2022-05-12 08:24:56,418185201044,418.185201044
14760034,2022-05-12 08:25:16,370465551082,370.465551082
14760035,2022-05-12 08:26:16,336362847993,336.362847993
14760036,2022-05-12 08:26:21,378376720429,378.376720429
14760037,2022-05-12 08:26:23,425636253439,425.636253439
14760038,2022-05-12 08:26:31,419640411305,419.640411305
14760039,2022-05-12 08:27:13,472088325309,472.088325309
14760040,2022-05-12 08:27:17,457512110441,457.512110441
14760041,2022-05-12 08:27:57,514688977299,514.688977299
14760042,2022-05-12 08:28:50,578964387607,578.964387607
14760043,2022-05-12 08:29:11,583737848444,583.737848444
14760044,2022-05-12 08:29:17,531444466582,531.444466582
14760045,2022-05-12 08:29:31,549027877459,549.027877459
14760046,2022-05-12 08:29:40,494853081907,494.853081907
14760047,2022-05-12 08:30:00,516375514111,516.375514111
14760048,2022-05-12 08:30:03,472908532512,472.908532512
14760049,2022-05-12 08:30:18,478838068560,478.83806856
14760050,2022-05-12 08:30:28,462533045749,462.533045749
14760051,2022-05-12 08:30:56,493469522260,493.46952226
14760052,2022-05-12 08:31:08,440465520864,440.465520864
14760053,2022-05-12 08:31:51,495497885484,495.497885484
14760054,2022-05-12 08:32:10,557416044483,557.416044483
14760055,2022-05-12 08:32:16,518522092020,518.52209202
14760056,2022-05-12 08:32:20,496292148557,496.292148557
14760057,2022-05-12 08:32:30,455182139972,455.182139972
14760058,2022-05-12 08:32:35,432874272625,432.874272625
14760059,2022-05-12 08:33:47,486973030643,486.973030643
14760060,2022-05-12 08:33:55,547832095474,547.832095474
14760061,2022-05-12 08:34:00,529660200295,529.660200295
14760062,2022-05-12 08:34:12,525562082497,525.562082497
14760063,2022-05-12 08:34:24,489831240655,489.831240655
14760064,2022-05-12 08:34:37,479020444750,479.02044475
14760065,2022-05-12 08:34:39,444134171097,444.134171097
14760066,2022-05-12 08:34:41,393596188182,393.596188182
14760067,2022-05-12 08:34:46,399819335318,399.819335318
14760068,2022-05-12 08:34:50,359534585286,359.534585286
14760069,2022-05-12 08:35:39,404465181979,404.465181979
14760070,2022-05-12 08:35:42,444084066668,444.084066668
14760071,2022-05-12 08:35:58,436162174126,436.162174126
14760072,2022-05-12 08:36:12,434849075189,434.849075189
14760073,2022-05-12 08:36:27,431124157033,431.124157033
14760074,2022-05-12 08:36:42,421974320860,421.97432086
14760075,2022-05-12 08:36:58,415132292519,415.132292519
14760076,2022-05-12 08:37:00,411013303896,411.013303896
14760077,2022-05-12 08:37:48,462327105436,462.327105436
14760078,2022-05-12 08:37:54,407320952111,407.320952111
14760079,2022-05-12 08:38:35,458217843512,458.217843512
14760080,2022-05-12 08:38:37,498212365179,498.212365179
14760081,2022-05-12 08:38:38,438737788382,438.737788382
14760082,2022-05-12 08:38:48,396042098604,396.042098604
14760083,2022-05-12 08:39:12,442658135824,442.658135824
14760084,2022-05-12 08:39:14,391196578562,391.196578562
14760085,2022-05-12 08:39:15,345797126790,345.79712679
14760086,2022-05-12 08:39:23,329078106585,329.078106585
14760087,2022-05-12 08:39:46,358525836461,358.525836461
14760088,2022-05-12 08:39:50,321999941295,321.999941295
14760089,2022-05-12 08:40:13,362174847123,362.174847123
14760090,2022-05-12 08:40:24,360403021373,360.403021373
14760091,2022-05-12 08:40:50,405433459747,405.433459747
14760092,2022-05-12 08:40:56,389129601857,389.129601857
14760093,2022-05-12 08:41:05,364332263038,364.332263038
14760094,2022-05-12 08:41:07,325399422908,325.399422908
14760095,2022-05-12 08:41:08,284724495045,284.724495045
14760096,2022-05-12 08:41:29,320300034902,320.300034902
14760097,2022-05-12 08:41:44,349386796489,349.386796489
14760098,2022-05-12 08:42:02,336217001848,336.217001848
14760099,2022-05-12 08:42:25,378202290476,378.202290476
14760100,2022-05-12 08:42:28,362631334757,362.631334757
14760101,2022-05-12 08:42:32,334161548186,334.161548186
14760102,2022-05-12 08:42:34,295254665228,295.254665228
14760103,2022-05-12 08:43:11,332025801797,332.025801797
14760104,2022-05-12 08:43:25,373472900826,373.472900826
14760105,2022-05-12 08:43:26,327462608031,327.462608031
14760106,2022-05-12 08:43:39,293898984186,293.898984186
14760107,2022-05-12 08:43:49,330603832388,330.603832388
14760108,2022-05-12 08:44:00,300117668340,300.11766834
14760109,2022-05-12 08:44:20,337588819804,337.588819804
14760110,2022-05-12 08:44:21,319292971469,319.292971469
14760111,2022-05-12 08:44:38,317900034595,317.900034595
14760112,2022-05-12 08:44:51,320110059740,320.11005974
14760113,2022-05-12 08:45:16,345405274034,345.405274034
14760114,2022-05-12 08:45:24,327796467110,327.79646711
14760115,2022-05-12 08:45:38,329625311890,329.62531189
14760116,2022-05-12 08:45:50,324042725418,324.042725418
14760117,2022-05-12 08:45:52,285353479495,285.353479495
14760118,2022-05-12 08:47:09,321015288044,321.015288044
14760119,2022-05-12 08:47:20,361116519500,361.1165195
14760120,2022-05-12 08:47:41,392850977047,392.850977047
14760121,2022-05-12 08:48:05,351428698950,351.42869895
14760122,2022-05-12 08:48:07,360789289872,360.789289872
14760123,2022-05-12 08:48:10,321158004635,321.158004635
14760124,2022-05-12 08:48:11,304308478827,304.308478827
14760125,2022-05-12 08:48:13,268042841292,268.042841292
14760126,2022-05-12 08:48:16,272601374172,272.601374172
14760127,2022-05-12 08:48:25,255875217183,255.875217183
14760128,2022-05-12 08:48:38,261344077842,261.344077842
14760129,2022-05-12 08:48:58,284236004484,284.236004484
14760130,2022-05-12 08:49:22,318512154539,318.512154539
14760131,2022-05-12 08:49:32,306147119869,306.147119869
14760132,2022-05-12 08:49:36,284691467395,284.691467395
14760133,2022-05-12 08:49:38,256865311201,256.865311201
14760134,2022-05-12 08:49:58,264908144365,264.908144365
14760135,2022-05-12 08:50:05,252582127988,252.582127988
14760136,2022-05-12 08:50:12,233551410739,233.551410739
14760137,2022-05-12 08:50:15,256993658704,256.993658704
14760138,2022-05-12 08:50:25,239820831724,239.820831724
14760139,2022-05-12 08:51:00,261799340279,261.799340279
14760140,2022-05-12 08:51:25,294496288917,294.496288917
14760141,2022-05-12 08:51:32,277911323021,277.911323021
14760142,2022-05-12 08:51:55,250718550009,250.718550009
14760143,2022-05-12 08:51:59,273629156786,273.629156786
14760144,2022-05-12 08:52:12,273251521187,273.251521187
14760145,2022-05-12 08:52:45,304464048504,304.464048504
14760146,2022-05-12 08:52:49,297320209040,297.32020904
14760147,2022-05-12 08:53:06,309692830277,309.692830277
14760148,2022-05-12 08:53:18,298627213331,298.627213331
14760149,2022-05-12 08:53:20,269300463144,269.300463144
14760150,2022-05-12 08:53:30,281728336160,281.72833616
14760151,2022-05-12 08:53:41,282148227264,282.148227264
14760152,2022-05-12 08:54:14,308207849000,308.207849
14760153,2022-05-12 08:54:49,346714767469,346.714767469
14760154,2022-05-12 08:54:59,360181053244,360.181053244
14760155,2022-05-12 08:55:09,334292364703,334.292364703
14760156,2022-05-12 08:55:23,376041023039,376.041023039
14760157,2022-05-12 08:55:31,376385821642,376.385821642
14760158,2022-05-12 08:55:42,363815171919,363.815171919
14760159,2022-05-12 08:56:11,382679807938,382.679807938
14760160,2022-05-12 08:56:17,354841484208,354.841484208
14760161,2022-05-12 08:56:20,328867501752,328.867501752
14760162,2022-05-12 08:56:24,324004602922,324.004602922
14760163,2022-05-12 08:56:33,306905575983,306.905575983
14760164,2022-05-12 08:57:00,306144598493,306.144598493
14760165,2022-05-12 08:57:13,334190079109,334.190079109
14760166,2022-05-12 08:57:24,322857715806,322.857715806
14760167,2022-05-12 08:57:35,296724584525,296.724584525
14760168,2022-05-12 08:57:42,327382004016,327.382004016
14760169,2022-05-12 08:57:57,332573229597,332.573229597
14760170,2022-05-12 08:58:02,301649690713,301.649690713
14760171,2022-05-12 08:58:05,267915216007,267.915216007
14760172,2022-05-12 08:58:12,278459782937,278.459782937
14760173,2022-05-12 08:58:15,251592852555,251.592852555
14760174,2022-05-12 08:58:36,248703956496,248.703956496
14760175,2022-05-12 08:59:09,279791279557,279.791279557
14760176,2022-05-12 08:59:21,300515925589,300.515925589
14760177,2022-05-12 08:59:23,288159639824,288.159639824
14760178,2022-05-12 08:59:47,298827235249,298.827235249
14760179,2022-05-12 08:59:51,275954211752,275.954211752
14760180,2022-05-12 09:00:32,280479990198,280.479990198
14760181,2022-05-12 09:00:33,301457088664,301.457088664
14760182,2022-05-12 09:00:50,288900604573,288.900604573
14760183,2022-05-12 09:01:49,268874773029,268.874773029
14760184,2022-05-12 09:02:06,302470904462,302.470904462
14760185,2022-05-12 09:02:10,325598003737,325.598003737
14760186,2022-05-12 09:02:34,366241019884,366.241019884
14760187,2022-05-12 09:02:42,352034680272,352.034680272
14760188,2022-05-12 09:03:02,396017620398,396.017620398
14760189,2022-05-12 09:03:20,411239043124,411.239043124
14760190,2022-05-12 09:03:40,400124259232,400.124259232
14760191,2022-05-12 09:04:02,375821501972,375.821501972
14760192,2022-05-12 09:04:22,397152447681,397.152447681
14760193,2022-05-12 09:04:25,354172229968,354.172229968
14760194,2022-05-12 09:04:33,313951222274,313.951222274
14760195,2022-05-12 09:04:48,342756270463,342.756270463
14760196,2022-05-12 09:04:52,385565071929,385.565071929
14760197,2022-05-12 09:05:11,401338812130,401.33881213
14760198,2022-05-12 09:05:36,446488906260,446.48890626
14760199,2022-05-12 09:05:40,396096369159,396.096369159
14760200,2022-05-12 09:06:03,387049878181,387.049878181
14760201,2022-05-12 09:06:31,419898480794,419.898480794
14760202,2022-05-12 09:06:33,382928757608,382.928757608
14760203,2022-05-12 09:06:35,349819592450,349.81959245
14760204,2022-05-12 09:06:54,351906461727,351.906461727
14760205,2022-05-12 09:07:32,389345412984,389.345412984
14760206,2022-05-12 09:07:46,382920736797,382.920736797
14760207,2022-05-12 09:07:48,338669310565,338.669310565
14760208,2022-05-12 09:08:10,348442831004,348.442831004
14760209,2022-05-12 09:08:21,338378664171,338.378664171
14760210,2022-05-12 09:08:38,342967644347,342.967644347
14760211,2022-05-12 09:08:48,319539051126,319.539051126
14760212,2022-05-12 09:08:56,324831629686,324.831629686
14760213,2022-05-12 09:09:06,307111826077,307.111826077
14760214,2022-05-12 09:09:25,329926201352,329.926201352
14760215,2022-05-12 09:09:26,288685426183,288.685426183
14760216,2022-05-12 09:09:55,315980594090,315.98059409
14760217,2022-05-12 09:10:21,348045552653,348.045552653
14760218,2022-05-12 09:10:27,326110544371,326.110544371
14760219,2022-05-12 09:10:31,294431126268,294.431126268
14760220,2022-05-12 09:11:26,331072233290,331.07223329
14760221,2022-05-12 09:11:34,330857110234,330.857110234
14760222,2022-05-12 09:11:42,322926679097,322.926679097
14760223,2022-05-12 09:11:43,294046236931,294.046236931
14760224,2022-05-12 09:11:48,287336175869,287.336175869
14760225,2022-05-12 09:11:49,256848005874,256.848005874
14760226,2022-05-12 09:11:51,241744872640,241.74487264
14760227,2022-05-12 09:12:00,248578617426,248.578617426
14760228,2022-05-12 09:12:06,232760694117,232.760694117
14760229,2022-05-12 09:12:41,261854357162,261.854357162
14760230,2022-05-12 09:12:53,294235922186,294.235922186
14760231,2022-05-12 09:12:58,286285846498,286.285846498
14760232,2022-05-12 09:13:01,259570949132,259.570949132
14760233,2022-05-12 09:13:06,243820363476,243.820363476
14760234,2022-05-12 09:13:45,274260437765,274.260437765
14760235,2022-05-12 09:13:58,288410079477,288.410079477
14760236,2022-05-12 09:14:02,258786374642,258.786374642
14760237,2022-05-12 09:14:22,254806050424,254.806050424
14760238,2022-05-12 09:14:44,266852395037,266.852395037
14760239,2022-05-12 09:14:53,271867734585,271.867734585
14760240,2022-05-12 09:15:03,256449594901,256.449594901
14760241,2022-05-12 09:15:11,248268619882,248.268619882
14760242,2022-05-12 09:15:52,279294176221,279.294176221
14760243,2022-05-12 09:16:05,272598127500,272.5981275
14760244,2022-05-12 09:16:31,306631983235,306.631983235
14760245,2022-05-12 09:16:42,288012024357,288.012024357
14760246,2022-05-12 09:16:46,257496336743,257.496336743
14760247,2022-05-12 09:17:02,268208454722,268.208454722
14760248,2022-05-12 09:17:08,249554650332,249.554650332
14760249,2022-05-12 09:17:14,242277338790,242.27733879
14760250,2022-05-12 09:17:18,220266551586,220.266551586
14760251,2022-05-12 09:17:26,247779148958,247.779148958
14760252,2022-05-12 09:17:30,234089157902,234.089157902
14760253,2022-05-12 09:18:14,263318234199,263.318234199
14760254,2022-05-12 09:18:43,286082107053,286.082107053
14760255,2022-05-12 09:18:51,289631091189,289.631091189
14760256,2022-05-12 09:19:08,291022995459,291.022995459
14760257,2022-05-12 09:19:14,267643876536,267.643876536
14760258,2022-05-12 09:19:22,260545320816,260.545320816
14760259,2022-05-12 09:19:26,237538111994,237.538111994
14760260,2022-05-12 09:19:48,256826099982,256.826099982
14760261,2022-05-12 09:20:02,252236782070,252.23678207
14760262,2022-05-12 09:20:05,236572508166,236.572508166
14760263,2022-05-12 09:20:20,243641221848,243.641221848
14760264,2022-05-12 09:20:29,232940453840,232.94045384
14760265,2022-05-12 09:20:32,221263272716,221.263272716
14760266,2022-05-12 09:20:51,236173476075,236.173476075
14760267,2022-05-12 09:21:02,229791242220,229.79124222
14760268,2022-05-12 09:21:03,206373809088,206.373809088
14760269,2022-05-12 09:21:39,232144044243,232.144044243
14760270,2022-05-12 09:21:40,240537863010,240.53786301
14760271,2022-05-12 09:21:49,231212299353,231.212299353
14760272,2022-05-12 09:21:57,216454708542,216.454708542
14760273,2022-05-12 09:22:07,221820996212,221.820996212
14760274,2022-05-12 09:22:09,203337731052,203.337731052
14760275,2022-05-12 09:22:17,206125558907,206.125558907
14760276,2022-05-12 09:22:22,189615253735,189.615253735
14760277,2022-05-12 09:22:25,186323578754,186.323578754
14760278,2022-05-12 09:22:32,198153567097,198.153567097
14760279,2022-05-12 09:22:47,191430901847,191.430901847
14760280,2022-05-12 09:22:52,214601544834,214.601544834
14760281,2022-05-12 09:23:01,208837173856,208.837173856
14760282,2022-05-12 09:23:16,216473669073,216.473669073
14760283,2022-05-12 09:23:19,195699722015,195.699722015
14760284,2022-05-12 09:23:30,195368859019,195.368859019
14760285,2022-05-12 09:23:50,205054283229,205.054283229
14760286,2022-05-12 09:23:52,182872332796,182.872332796
14760287,2022-05-12 09:23:54,163084769181,163.084769181
14760288,2022-05-12 09:24:12,183457549866,183.457549866
14760289,2022-05-12 09:24:25,206359764061,206.359764061
14760290,2022-05-12 09:24:41,224049360544,224.049360544
14760291,2022-05-12 09:25:06,245940548409,245.940548409
14760292,2022-05-12 09:25:27,263277831440,263.27783144
14760293,2022-05-12 09:25:35,243679403340,243.67940334
14760294,2022-05-12 09:25:42,224298276708,224.298276708
14760295,2022-05-12 09:26:34,252321037212,252.321037212
14760296,2022-05-12 09:26:53,274630023034,274.630023034
14760297,2022-05-12 09:27:03,284527945166,284.527945166
14760298,2022-05-12 09:27:05,261226294362,261.226294362
14760299,2022-05-12 09:27:12,245476854408,245.476854408
14760300,2022-05-12 09:27:36,266218280646,266.218280646
14760301,2022-05-12 09:27:39,246998838228,246.998838228
14760302,2022-05-12 09:27:51,244320987974,244.320987974
14760303,2022-05-12 09:27:53,217692604340,217.69260434
14760304,2022-05-12 09:27:59,214986478461,214.986478461
14760305,2022-05-12 09:28:01,205455611355,205.455611355
14760306,2022-05-12 09:28:07,200383732421,200.383732421
14760307,2022-05-12 09:28:18,190805844215,190.805844215
14760308,2022-05-12 09:28:40,214629648119,214.629648119
14760309,2022-05-12 09:28:51,226943682560,226.94368256
14760310,2022-05-12 09:29:16,211913304589,211.913304589
14760311,2022-05-12 09:29:23,238385479279,238.385479279
14760312,2022-05-12 09:29:26,226340890042,226.340890042
14760313,2022-05-12 09:29:33,212601131287,212.601131287
14760314,2022-05-12 09:30:02,226515121180,226.51512118
14760315,2022-05-12 09:30:13,226783398139,226.783398139
14760316,2022-05-12 09:30:30,233949189452,233.949189452
14760317,2022-05-12 09:30:37,213868930859,213.868930859
14760318,2022-05-12 09:30:44,200762297008,200.762297008
14760319,2022-05-12 09:31:08,222335412663,222.335412663
14760320,2022-05-12 09:31:10,194543486081,194.543486081
14760321,2022-05-12 09:31:32,218840845585,218.840845585
14760322,2022-05-12 09:31:33,191524037035,191.524037035
14760323,2022-05-12 09:31:53,168568765569,168.568765569
14760324,2022-05-12 09:31:56,189628109212,189.628109212
14760325,2022-05-12 09:32:02,189930442787,189.930442787
14760326,2022-05-12 09:32:10,183868141618,183.868141618
14760327,2022-05-12 09:32:24,182413749215,182.413749215
14760328,2022-05-12 09:32:27,164460998449,164.460998449
14760329,2022-05-12 09:32:53,185003677861,185.003677861
14760330,2022-05-12 09:33:28,198505990911,198.505990911
14760331,2022-05-12 09:34:14,223296248763,223.296248763
14760332,2022-05-12 09:34:39,250019835815,250.019835815
14760333,2022-05-12 09:34:46,231792679312,231.792679312
14760334,2022-05-12 09:34:49,213793649164,213.793649164
14760335,2022-05-12 09:35:21,229334838167,229.334838167
14760336,2022-05-12 09:35:22,219293682720,219.29368272
14760337,2022-05-12 09:35:36,204946742571,204.946742571
14760338,2022-05-12 09:35:37,179328399750,179.32839975
14760339,2022-05-12 09:35:44,199422198342,199.422198342
14760340,2022-05-12 09:36:04,209655890791,209.655890791
14760341,2022-05-12 09:36:08,211711111399,211.711111399
14760342,2022-05-12 09:36:49,238169200186,238.169200186
14760343,2022-05-12 09:37:12,262072976361,262.072976361
14760344,2022-05-12 09:37:14,252333783287,252.333783287
14760345,2022-05-12 09:37:17,229068376169,229.068376169
14760346,2022-05-12 09:37:42,246499136725,246.499136725
14760347,2022-05-12 09:37:49,227852625521,227.852625521
14760348,2022-05-12 09:37:52,224061972925,224.061972925
14760349,2022-05-12 09:38:11,225221066049,225.221066049
14760350,2022-05-12 09:38:24,224632390187,224.632390187
14760351,2022-05-12 09:38:28,210346222950,210.34622295
14760352,2022-05-12 09:38:32,195996232191,195.996232191
14760353,2022-05-12 09:38:49,210837055459,210.837055459
14760354,2022-05-12 09:38:53,187495071473,187.495071473
14760355,2022-05-12 09:39:05,194009104761,194.009104761
14760356,2022-05-12 09:39:08,179613470747,179.613470747
14760357,2022-05-12 09:40:03,202056998642,202.056998642
14760358,2022-05-12 09:40:31,227301048700,227.3010487
14760359,2022-05-12 09:40:33,239761734599,239.761734599
14760360,2022-05-12 09:40:45,221103906367,221.103906367
14760361,2022-05-12 09:40:48,195419812382,195.419812382
14760362,2022-05-12 09:40:52,181379374384,181.379374384
14760363,2022-05-12 09:41:01,186387428198,186.387428198
14760364,2022-05-12 09:42:07,209656324513,209.656324513
14760365,2022-05-12 09:42:15,226214842224,226.214842224
14760366,2022-05-12 09:42:16,212190612287,212.190612287
14760367,2022-05-12 09:42:25,195144590604,195.144590604
14760368,2022-05-12 09:42:28,173821140125,173.821140125
14760369,2022-05-12 09:43:28,195525608271,195.525608271
14760370,2022-05-12 09:43:30,219940017156,219.940017156
14760371,2022-05-12 09:43:49,218536407903,218.536407903
14760372,2022-05-12 09:43:50,203322838424,203.322838424
14760373,2022-05-12 09:43:56,178995438715,178.995438715
14760374,2022-05-12 09:44:13,201365782498,201.365782498
14760375,2022-05-12 09:44:20,189791275814,189.791275814
14760376,2022-05-12 09:44:27,176335428530,176.33542853
14760377,2022-05-12 09:44:43,180975548539,180.975548539
14760378,2022-05-12 09:44:44,172383602233,172.383602233
14760379,2022-05-12 09:44:46,161872967467,161.872967467
14760380,2022-05-12 09:45:33,182092848975,182.092848975
14760381,2022-05-12 09:45:41,204838895262,204.838895262
14760382,2022-05-12 09:46:00,201745722898,201.745722898
14760383,2022-05-12 09:46:04,193921586071,193.921586071
14760384,2022-05-12 09:46:09,180513789176,180.513789176
14760385,2022-05-12 09:46:47,201172244883,201.172244883
14760386,2022-05-12 09:46:52,198802622919,198.802622919
14760387,2022-05-12 09:46:53,176762011205,176.762011205
14760388,2022-05-12 09:47:00,163987304890,163.98730489
14760389,2022-05-12 09:47:08,162656566190,162.65656619
14760390,2022-05-12 09:47:14,149089672965,149.089672965
14760391,2022-05-12 09:47:31,167720984102,167.720984102
14760392,2022-05-12 09:48:47,188671704325,188.671704325
14760393,2022-05-12 09:48:48,212248442743,212.248442743
14760394,2022-05-12 09:48:49,222052035835,222.052035835
14760395,2022-05-12 09:48:50,200845989805,200.845989805
14760396,2022-05-12 09:48:55,202559572695,202.559572695
14760397,2022-05-12 09:48:58,180989930509,180.989930509
14760398,2022-05-12 09:49:23,203596675359,203.596675359
14760399,2022-05-12 09:49:28,210207844669,210.207844669
14760400,2022-05-12 09:49:43,213813723760,213.81372376
14760401,2022-05-12 09:50:02,229510787061,229.510787061
14760402,2022-05-12 09:50:07,209486875982,209.486875982
14760403,2022-05-12 09:50:15,197872001126,197.872001126
14760404,2022-05-12 09:50:48,211694949396,211.694949396
14760405,2022-05-12 09:51:05,219583303012,219.583303012
14760406,2022-05-12 09:51:11,198225979322,198.225979322
14760407,2022-05-12 09:51:21,193857166288,193.857166288
14760408,2022-05-12 09:51:34,199255482588,199.255482588
14760409,2022-05-12 09:51:38,178113393264,178.113393264
14760410,2022-05-12 09:51:58,200359049293,200.359049293
14760411,2022-05-12 09:52:27,220038440313,220.038440313
14760412,2022-05-12 09:52:52,239544652888,239.544652888
14760413,2022-05-12 09:52:53,214445371689,214.445371689
14760414,2022-05-12 09:52:57,196180858210,196.18085821
14760415,2022-05-12 09:53:02,187017112422,187.017112422
14760416,2022-05-12 09:53:21,189122251615,189.122251615
14760417,2022-05-12 09:53:34,189451043474,189.451043474
14760418,2022-05-12 09:54:00,209774208161,209.774208161
14760419,2022-05-12 09:54:10,207751414074,207.751414074
14760420,2022-05-12 09:54:16,183376155716,183.376155716
14760421,2022-05-12 09:54:34,192464003998,192.464003998
14760422,2022-05-12 09:55:17,215131960176,215.131960176
14760423,2022-05-12 09:55:20,219317484066,219.317484066
14760424,2022-05-12 09:55:33,212267404478,212.267404478
14760425,2022-05-12 09:55:50,210917680029,210.917680029
14760426,2022-05-12 09:55:53,188236727196,188.236727196
14760427,2022-05-12 09:55:58,181888385117,181.888385117
14760428,2022-05-12 09:55:59,162938719617,162.938719617
14760429,2022-05-12 09:56:27,183287977438,183.287977438
14760430,2022-05-12 09:56:53,200491991106,200.491991106
14760431,2022-05-12 09:56:59,204792360530,204.79236053
14760432,2022-05-12 09:57:20,204618400442,204.618400442
14760433,2022-05-12 09:57:28,206954387667,206.954387667
14760434,2022-05-12 09:57:50,212240006177,212.240006177
14760435,2022-05-12 09:58:42,195744594397,195.744594397
14760436,2022-05-12 09:58:47,220180196299,220.180196299
14760437,2022-05-12 09:58:51,237822471306,237.822471306
14760438,2022-05-12 09:58:57,215216239161,215.216239161
14760439,2022-05-12 09:59:02,206839138258,206.839138258
14760440,2022-05-12 09:59:26,205448490544,205.448490544
14760441,2022-05-12 09:59:41,215652287024,215.652287024
14760442,2022-05-12 10:00:12,234683197648,234.683197648
14760443,2022-05-12 10:00:25,238491026403,238.491026403
14760444,2022-05-12 10:00:37,231563289383,231.563289383
14760445,2022-05-12 10:00:40,213063114435,213.063114435
14760446,2022-05-12 10:01:46,239287761975,239.287761975
14760447,2022-05-12 10:02:18,269158348423,269.158348423
14760448,2022-05-12 10:02:28,274324338249,274.324338249
14760449,2022-05-12 10:03:02,273303863325,273.303863325
14760450,2022-05-12 10:03:11,257835561952,257.835561952
14760451,2022-05-12 10:03:13,251268575081,251.268575081
14760452,2022-05-12 10:03:42,278662258934,278.662258934
14760453,2022-05-12 10:04:03,280737635584,280.737635584
14760454,2022-05-12 10:04:15,269241289039,269.241289039
14760455,2022-05-12 10:04:23,249446956660,249.44695666
14760456,2022-05-12 10:05:01,277648773512,277.648773512
14760457,2022-05-12 10:05:22,246581518512,246.581518512
14760458,2022-05-12 10:05:41,263619748687,263.619748687
14760459,2022-05-12 10:05:44,242949528498,242.949528498
14760460,2022-05-12 10:05:50,214599022103,214.599022103
14760461,2022-05-12 10:05:55,199583596776,199.583596776
14760462,2022-05-12 10:05:59,194845958983,194.845958983
14760463,2022-05-12 10:06:07,207149732994,207.149732994
14760464,2022-05-12 10:06:14,198189062173,198.189062173
14760465,2022-05-12 10:06:30,200386035844,200.386035844
14760466,2022-05-12 10:06:34,181492383697,181.492383697
14760467,2022-05-12 10:06:45,181238002460,181.23800246
14760468,2022-05-12 10:06:53,170096894664,170.096894664
14760469,2022-05-12 10:07:07,177640299302,177.640299302
14760470,2022-05-12 10:07:18,172600359787,172.600359787
14760471,2022-05-12 10:07:27,175249262825,175.249262825
14760472,2022-05-12 10:07:55,181786137862,181.786137862
14760473,2022-05-12 10:08:02,184156027497,184.156027497
14760474,2022-05-12 10:08:07,167136091103,167.136091103
14760475,2022-05-12 10:08:18,169430208712,169.430208712
14760476,2022-05-12 10:08:20,154485027142,154.485027142
14760477,2022-05-12 10:08:59,173785254963,173.785254963
14760478,2022-05-12 10:09:17,192275622073,192.275622073
14760479,2022-05-12 10:09:24,183736881212,183.736881212
14760480,2022-05-12 10:09:40,181619590793,181.619590793
14760481,2022-05-12 10:09:44,163472650580,163.47265058
14760482,2022-05-12 10:09:51,150954618335,150.954618335
14760483,2022-05-12 10:10:14,169816976032,169.816976032
14760484,2022-05-12 10:10:32,178872155472,178.872155472
14760485,2022-05-12 10:10:42,168138952572,168.138952572
14760486,2022-05-12 10:10:59,180404806992,180.404806992
14760487,2022-05-12 10:11:33,199205680422,199.205680422
14760488,2022-05-12 10:11:53,210373542443,210.373542443
14760489,2022-05-12 10:12:12,212586894754,212.586894754
14760490,2022-05-12 10:12:23,200589539177,200.589539177
14760491,2022-05-12 10:12:27,185216676471,185.216676471
14760492,2022-05-12 10:13:06,208339644751,208.339644751
14760493,2022-05-12 10:13:09,197445509720,197.44550972
14760494,2022-05-12 10:13:45,222104886325,222.104886325
14760495,2022-05-12 10:14:24,246304521131,246.304521131
14760496,2022-05-12 10:14:32,238142210975,238.142210975
14760497,2022-05-12 10:14:44,220784953972,220.784953972
14760498,2022-05-12 10:14:58,212940216765,212.940216765
14760499,2022-05-12 10:15:19,222737088902,222.737088902
14760500,2022-05-12 10:15:23,199832516187,199.832516187
14760501,2022-05-12 10:15:55,224809201695,224.809201695
14760502,2022-05-12 10:16:37,252870871995,252.870871995
14760503,2022-05-12 10:16:45,234691468667,234.691468667
14760504,2022-05-12 10:16:53,219923416081,219.923416081
14760505,2022-05-12 10:16:56,201252455036,201.252455036
14760506,2022-05-12 10:17:11,205311852362,205.311852362
14760507,2022-05-12 10:17:45,230858689698,230.858689698
14760508,2022-05-12 10:17:49,205716459633,205.716459633
14760509,2022-05-12 10:17:58,195721194032,195.721194032
14760510,2022-05-12 10:18:00,181147642300,181.1476423
14760511,2022-05-12 10:18:07,159561478519,159.561478519
