timestamp,basefee_wei,basefee_gwei,block_number
2022-07-01 09:05:58,10280768281,10.280768281,0xe5b946
2022-07-01 09:06:13,11564620528,11.564620528,0xe5b947
2022-07-01 09:06:21,11446672602,11.446672602,0xe5b948
2022-07-01 09:06:47,12554659699,12.554659699,0xe5b949
2022-07-01 09:07:37,14122288807,14.122288807,0xe5b94a
2022-07-01 09:07:41,15511404934,15.511404934,0xe5b94b
2022-07-01 09:07:50,13734669670,13.73466967,0xe5b94c
2022-07-01 09:07:56,13573749130,13.57374913,0xe5b94d
2022-07-01 09:08:00,11896781936,11.896781936,0xe5b94e
2022-07-01 09:08:03,11805810927,11.805810927,0xe5b94f
2022-07-01 09:08:22,12468385105,12.468385105,0xe5b950
2022-07-01 09:08:27,12299360348,12.299360348,0xe5b951
2022-07-01 09:08:29,10797128057,10.797128057,0xe5b952
2022-07-01 09:08:36,10324062779,10.324062779,0xe5b953
2022-07-01 09:08:46,10646568175,10.646568175,0xe5b954
2022-07-01 09:08:48,9561203339,9.561203339,0xe5b955
2022-07-01 09:08:53,8511918959,8.511918959,0xe5b956
2022-07-01 09:08:54,9575159260,9.57515926,0xe5b957
2022-07-01 09:09:26,10771254401,10.771254401,0xe5b958
2022-07-01 09:10:09,12116030522,12.116030522,0xe5b959
2022-07-01 09:10:15,12204376274,12.204376274,0xe5b95a
2022-07-01 09:10:46,13729388858,13.729388858,0xe5b95b
2022-07-01 09:10:52,15443397629,15.443397629,0xe5b95c
2022-07-01 09:11:26,17371454600,17.3714546,0xe5b95d
2022-07-01 09:12:27,19539879426,19.539879426,0xe5b95e
2022-07-01 09:13:00,21982267469,21.982267469,0xe5b95f
2022-07-01 09:13:30,23891267844,23.891267844,0xe5b960
2022-07-01 09:13:35,21303443956,21.303443956,0xe5b961
2022-07-01 09:13:48,20797306240,20.79730624,0xe5b962
2022-07-01 09:14:32,23393971455,23.393971455,0xe5b963
2022-07-01 09:14:52,24233443468,24.233443468,0xe5b964
2022-07-01 09:15:06,23105192541,23.105192541,0xe5b965
2022-07-01 09:15:34,23514128648,23.514128648,0xe5b966
2022-07-01 09:15:42,21716200538,21.716200538,0xe5b967
2022-07-01 09:15:59,21997333303,21.997333303,0xe5b968
2022-07-01 09:16:14,22250436086,22.250436086,0xe5b969
2022-07-01 09:16:23,20877250980,20.87725098,0xe5b96a
2022-07-01 09:16:33,19391787484,19.391787484,0xe5b96b
2022-07-01 09:16:57,19918179656,19.918179656,0xe5b96c
2022-07-01 09:16:58,18736118339,18.736118339,0xe5b96d
2022-07-01 09:17:21,17934653398,17.934653398,0xe5b96e
2022-07-01 09:18:01,20176108065,20.176108065,0xe5b96f
2022-07-01 09:18:12,20152693524,20.152693524,0xe5b970
2022-07-01 09:18:41,19342164115,19.342164115,0xe5b971
2022-07-01 09:18:47,20876318648,20.876318648,0xe5b972
2022-07-01 09:18:51,19449435648,19.449435648,0xe5b973
2022-07-01 09:18:56,17142500122,17.142500122,0xe5b974
2022-07-01 09:18:59,17826479591,17.826479591,0xe5b975
2022-07-01 09:19:02,16041480468,16.041480468,0xe5b976
2022-07-01 09:19:26,15717166115,15.717166115,0xe5b977
2022-07-01 09:19:29,16192904301,16.192904301,0xe5b978
2022-07-01 09:19:43,16019822369,16.019822369,0xe5b979
2022-07-01 09:19:45,14017344573,14.017344573,0xe5b97a
2022-07-01 09:19:48,13585265651,13.585265651,0xe5b97b
2022-07-01 09:19:50,13947603592,13.947603592,0xe5b97c
2022-07-01 09:19:56,12673994559,12.673994559,0xe5b97d
2022-07-01 09:20:08,14256336720,14.25633672,0xe5b97e
2022-07-01 09:20:29,15268133172,15.268133172,0xe5b97f
2022-07-01 09:20:40,14224013997,14.224013997,0xe5b980
2022-07-01 09:20:45,13263593637,13.263593637,0xe5b981
2022-07-01 09:20:58,11868214622,11.868214622,0xe5b982
2022-07-01 09:21:11,13350800370,13.35080037,0xe5b983
2022-07-01 09:21:12,12409099675,12.409099675,0xe5b984
2022-07-01 09:21:55,13959696201,13.959696201,0xe5b985
2022-07-01 09:22:43,15702692933,15.702692933,0xe5b986
2022-07-01 09:22:54,17664486731,17.664486731,0xe5b987
2022-07-01 09:23:01,15774565651,15.774565651,0xe5b988
2022-07-01 09:23:08,14861892926,14.861892926,0xe5b989
2022-07-01 09:23:19,15215230717,15.215230717,0xe5b98a
2022-07-01 09:23:25,14076568321,14.076568321,0xe5b98b
2022-07-01 09:23:28,12806866317,12.806866317,0xe5b98c
2022-07-01 09:23:51,14407203153,14.407203153,0xe5b98d
2022-07-01 09:23:56,12818263813,12.818263813,0xe5b98e
2022-07-01 09:24:22,14419408100,14.4194081,0xe5b98f
2022-07-01 09:24:33,16142208085,16.142208085,0xe5b990
2022-07-01 09:24:45,14660756766,14.660756766,0xe5b991
2022-07-01 09:24:59,14963960866,14.963960866,0xe5b992
2022-07-01 09:25:13,15275513482,15.275513482,0xe5b993
2022-07-01 09:25:25,14411102089,14.411102089,0xe5b994
2022-07-01 09:25:28,13335174011,13.335174011,0xe5b995
2022-07-01 09:25:41,12637280124,12.637280124,0xe5b996
2022-07-01 09:25:46,13382097614,13.382097614,0xe5b997
2022-07-01 09:25:48,11995966004,11.995966004,0xe5b998
2022-07-01 09:25:53,11324210390,11.32421039,0xe5b999
2022-07-01 09:25:57,10676353323,10.676353323,0xe5b99a
2022-07-01 09:26:08,11324170423,11.324170423,0xe5b99b
2022-07-01 09:26:15,11844418176,11.844418176,0xe5b99c
2022-07-01 09:26:20,11154572108,11.154572108,0xe5b99d
2022-07-01 09:26:23,10085264153,10.085264153,0xe5b99e
2022-07-01 09:26:28,9012805317,9.012805317,0xe5b99f
2022-07-01 09:26:33,10139278426,10.139278426,0xe5b9a0
2022-07-01 09:26:52,11405562256,11.405562256,0xe5b9a1
2022-07-01 09:26:55,10508409219,10.508409219,0xe5b9a2
2022-07-01 09:27:26,11820811604,11.820811604,0xe5b9a3
2022-07-01 09:27:28,12848290635,12.848290635,0xe5b9a4
2022-07-01 09:27:30,11242254306,11.242254306,0xe5b9a5
2022-07-01 09:27:34,11033795253,11.033795253,0xe5b9a6
2022-07-01 09:27:50,10361991780,10.36199178,0xe5b9a7
2022-07-01 09:27:57,11653304362,11.653304362,0xe5b9a8
2022-07-01 09:28:00,10707426882,10.707426882,0xe5b9a9
2022-07-01 09:28:04,9536823356,9.536823356,0xe5b9aa
2022-07-01 09:28:22,10727591343,10.727591343,0xe5b9ab
2022-07-01 09:28:30,10187130883,10.187130883,0xe5b9ac
2022-07-01 09:28:35,11459470776,11.459470776,0xe5b9ad
2022-07-01 09:28:41,10697723484,10.697723484,0xe5b9ae
2022-07-01 09:28:42,9360508049,9.360508049,0xe5b9af
2022-07-01 09:28:43,10529539403,10.529539403,0xe5b9b0
2022-07-01 09:29:07,11843779013,11.843779013,0xe5b9b1
2022-07-01 09:29:26,12979265399,12.979265399,0xe5b9b2
2022-07-01 09:29:34,12417065869,12.417065869,0xe5b9b3
2022-07-01 09:29:49,12262534657,12.262534657,0xe5b9b4
2022-07-01 09:29:57,11553140488,11.553140488,0xe5b9b5
2022-07-01 09:30:04,11547924236,11.547924236,0xe5b9b6
2022-07-01 09:30:06,10486441831,10.486441831,0xe5b9b7
2022-07-01 09:30:11,9645639712,9.645639712,0xe5b9b8
2022-07-01 09:30:21,10066456948,10.066456948,0xe5b9b9
2022-07-01 09:30:39,11324495889,11.324495889,0xe5b9ba
2022-07-01 09:30:44,10695549171,10.695549171,0xe5b9bb
2022-07-01 09:30:51,10032452812,10.032452812,0xe5b9bc
2022-07-01 09:30:58,11285326890,11.28532689,0xe5b9bd
2022-07-01 09:31:04,10536600248,10.536600248,0xe5b9be
2022-07-01 09:31:20,10410143397,10.410143397,0xe5b9bf
2022-07-01 09:31:24,9277682541,9.277682541,0xe5b9c0
2022-07-01 09:31:34,10436286340,10.43628634,0xe5b9c1
2022-07-01 09:31:39,9581889842,9.581889842,0xe5b9c2
2022-07-01 09:31:45,10501709425,10.501709425,0xe5b9c3
2022-07-01 09:31:48,9938102634,9.938102634,0xe5b9c4
2022-07-01 09:31:51,9112398276,9.112398276,0xe5b9c5
2022-07-01 09:32:17,10249916470,10.24991647,0xe5b9c6
2022-07-01 09:32:21,10312902867,10.312902867,0xe5b9c7
2022-07-01 09:32:28,10445260860,10.44526086,0xe5b9c8
2022-07-01 09:32:41,9847966700,9.8479667,0xe5b9c9
2022-07-01 09:32:43,9176576483,9.176576483,0xe5b9ca
2022-07-01 09:33:03,10153016680,10.15301668,0xe5b9cb
