scenario,mu,nu,H,avg_vault_balance,vault_balance_std,avg_deficit,deficit_std,time_underfunded_pct,time_overfunded_pct,max_deficit,max_surplus,avg_fee,fee_std,fee_cv,fee_95th_percentile,fee_99th_percentile,fee_volatility,l1_tracking_error,response_lag,overpayment_ratio,vault_utilization,insolvency_probability,insolvency_duration,fee_shock_frequency,var_95_deficit,deficit_correction_efficiency,l1_sensitivity,demand_elasticity_realized
July_2022_Spike,0.7,0.2,576,1038.0630909819247,3.575639351272481,-38.06309098192458,3.575639351272481,0.0,100.0,-7.491442917770655,38.796037022850896,0.0018106247151831586,0.008170640307019502,4.512608404438453,0.009630869262779016,0.04626801627402895,0.0006207596552559517,0.04893518320706658,0,453.00814295083507,1.0380630909819246,0.0,0,0.0,-36.89580414379298,1.0,0.5061832981016485,6.875649330824885e-05
May_2022_UST_Crash,0.7,0.2,576,1036.7795993677448,3.574597095427844,-36.779599367744794,3.574597095427844,0.0,100.0,-7.159604841818918,37.679237014956925,0.0018595054351435844,0.008247085027458533,4.435095951640347,0.01016648296481932,0.047054295836803324,0.0006337935610281943,0.05294140721479046,0,82.85853547425461,1.0367795993677449,0.0,0,0.0,-35.583522847415615,1.0,0.5021745988920143,1.150222419242138e-07
May_2023_PEPE_Crisis,0.7,0.2,576,1036.2387094079456,3.650271313712779,-36.238709407945606,3.650271313712779,0.0,100.0,-5.975822323152897,37.15648850836078,0.0018626816722466671,0.008303466715381352,4.457802339014886,0.010274723890740878,0.04718555260414408,0.0006406213696040698,0.045366898283934254,0,78.61357853012947,1.0362387094079457,0.0,0,0.0,-35.13518740451892,1.0,0.5209177497314257,3.484595316940046e-05
Recent_Low_Fees,0.7,0.2,576,1036.3715499747368,3.6745892783494782,-36.371549974736716,3.6745892783494782,0.0,100.0,-5.676219739554654,37.08749297946861,0.0018565526346447515,0.008295054077321893,4.467987560670015,0.01017777129922448,0.04729198518962974,0.0006378958288857355,0.04607197178173328,0,65270.88861303389,1.0363715499747368,0.0,0,0.0,-35.268292320176336,1.0,0.5184320565848237,9.93357952366411e-06
July_2022_Spike,0.7,0.3,6,1012.6144880315638,0.4685486378943808,-12.614488031563722,0.4685486378943808,0.0,100.0,-6.927531951980427,12.708361851715608,0.0006300302322286983,0.005105376024666701,8.103382605318329,6.460180958981965e-05,0.01590804179766085,0.0001700232686476064,0.3130524389756725,0,148.4443359006047,1.0126144880315637,0.0,0,0.0,-12.63491753690376,1.0,0.119184523272999,0.0001654026185344023
May_2022_UST_Crash,0.7,0.3,6,1012.1351802347261,0.5102720320780337,-12.135180234726095,0.5102720320780337,0.0,100.0,-5.81333403561473,12.399209904342001,0.0006300828529531577,0.0051058024366109666,8.103382614969444,6.460720527021702e-05,0.015909370471111843,0.0001700374703083097,0.3188246609359666,0,27.284873114360796,1.012135180234726,0.0,0,0.0,-11.979150163265667,1.0,0.11568165112696382,3.6714350063363146e-08
May_2023_PEPE_Crisis,0.7,0.3,6,1011.7278449869071,0.4732667500207647,-11.72784498690706,0.4732667500207646,0.0,100.0,-6.084768157194048,11.999643965197379,0.0006301019188443741,0.005105956937025512,8.1033826184659,6.460916026906114e-05,0.015909851884922447,0.00017004261519949816,0.3129790049033767,0,25.41543064358115,1.0117278449869072,0.0,0,0.0,-11.56917560857516,1.0,0.11939535019448255,2.3968587593571035e-06
Recent_Low_Fees,0.7,0.3,6,1012.7028096814336,0.5125009013016397,-12.702809681433532,0.5125009013016397,0.0,100.0,-6.379328905065904,12.765932638012373,0.0006300088798981352,0.0051052029960950976,8.10338260140166,6.459962014160052e-05,0.01590750265124986,0.0001700175070978838,0.31303601404314507,0,22467.240604961175,1.0127028096814337,0.0,0,0.0,-12.75969408780573,1.0,0.11916280642613918,1.5102656504748391e-06
July_2022_Spike,0.7,0.3,12,1012.3599541423596,0.5092170592705507,-12.359954142359651,0.5092170592705507,0.0,100.0,-6.02321873728431,12.457723827368454,0.0006300302322286983,0.005105376024666701,8.103382605318329,6.460180958981965e-05,0.01590804179766085,0.0001700232686476064,0.3130524389756725,0,145.5186937224792,1.0123599541423596,0.0,0,0.0,-12.384288735933051,1.0,0.119184523272999,3.2878214001052737e-06
May_2022_UST_Crash,0.7,0.3,12,1012.5256051334268,0.5029148669638356,-12.525605133426765,0.5029148669638357,0.0,100.0,-6.501602442551416,12.79028590696987,0.0006300828529531577,0.0051058024366109666,8.103382614969444,6.460720527021702e-05,0.015909370471111843,0.0001700374703083097,0.3188246609359666,0,28.14375117142567,1.0125256051334268,0.0,0,0.0,-12.370221644177855,1.0,0.11568165112696382,6.265838593068893e-07
May_2023_PEPE_Crisis,0.7,0.3,12,1011.9297126771698,0.550312022221903,-11.929712677169846,0.550312022221903,0.0,100.0,-5.353785361145583,12.21052967742014,0.0006301019188443741,0.005105956937025512,8.1033826184659,6.460916026906114e-05,0.015909851884922447,0.00017004261519949816,0.3129790049033767,0,25.860487365905556,1.0119297126771698,0.0,0,0.0,-11.779841281554576,1.0,0.11939535019448255,9.979086239052068e-06
Recent_Low_Fees,0.7,0.3,12,1013.3994511601303,0.5379042327998586,-13.39945116013034,0.5379042327998586,0.0,100.0,-6.867023154670392,13.466631417066083,0.0006300088798981352,0.0051052029960950976,8.10338260140166,6.459962014160052e-05,0.01590750265124986,0.0001700175070978838,0.31303601404314507,0,23700.40633687821,1.0133994511601303,0.0,0,0.0,-13.460158202392956,1.0,0.11916280642613918,2.6447448894041133e-05
July_2022_Spike,0.7,0.3,18,1012.36818952525,0.4920170634228325,-12.368189525250095,0.49201706342283247,0.0,100.0,-6.564301382000053,12.466173803822471,0.0006300302322286983,0.005105376024666701,8.103382605318329,6.460180958981965e-05,0.01590804179766085,0.0001700232686476064,0.3130524389756725,0,145.61730230950556,1.01236818952525,0.0,0,0.0,-12.392736191434295,1.0,0.119184523272999,4.238994440489676e-07
May_2022_UST_Crash,0.7,0.3,18,1011.538188426425,0.5072075146475773,-11.538188426425101,0.5072075146475773,0.0,100.0,-5.511907278515423,11.804306265370087,0.0006300828529531577,0.0051058024366109666,8.103382614969444,6.460720527021702e-05,0.015909370471111843,0.0001700374703083097,0.3188246609359666,0,25.97907047633392,1.011538188426425,0.0,0,0.0,-11.384579132635839,1.0,0.11568165112696382,5.422956777046245e-05
May_2023_PEPE_Crisis,0.7,0.3,18,1011.2190360867139,0.4994036379034976,-11.219036086713947,0.4994036379034977,0.0,100.0,-5.129584549150422,11.493901425300805,0.0006301019188443741,0.005105956937025512,8.1033826184659,6.460916026906114e-05,0.015909851884922447,0.00017004261519949816,0.3129790049033767,0,24.34592300779888,1.011219036086714,0.0,0,0.0,-11.06292890183779,1.0,0.11939535019448255,4.2614820086678554e-05
Recent_Low_Fees,0.7,0.3,18,1012.5920106395419,0.53807773276342,-12.592010639542014,0.5380777327634199,0.0,100.0,-5.9202898143119,12.657386358899316,0.0006300088798981352,0.0051052029960950976,8.10338260140166,6.459962014160052e-05,0.01590750265124986,0.0001700175070978838,0.31303601404314507,0,22276.21157294078,1.0125920106395419,0.0,0,0.0,-12.650824492291315,1.0,0.11916280642613918,2.0510627953322197e-07
July_2022_Spike,0.7,0.3,36,1011.6329694255747,0.49561638120805335,-11.63296942557472,0.49561638120805324,0.0,100.0,-5.591074478441669,11.729814229855947,0.0006300302322286983,0.005105376024666701,8.103382605318329,6.460180958981965e-05,0.01590804179766085,0.0001700232686476064,0.3130524389756725,0,137.02161445084835,1.0116329694255748,0.0,0,0.0,-11.656374894444696,1.0,0.119184523272999,5.109537608886369e-06
May_2022_UST_Crash,0.7,0.3,36,1012.2878550750937,0.4968422287619053,-12.287855075093699,0.4968422287619053,0.0,100.0,-6.251363869776469,12.551813948261383,0.0006300828529531577,0.0051058024366109666,8.103382614969444,6.460720527021702e-05,0.015909370471111843,0.0001700374703083097,0.3188246609359666,0,27.620025663682505,1.0122878550750938,0.0,0,0.0,-12.131754265312765,1.0,0.11568165112696382,1.1181527458509332e-07
May_2023_PEPE_Crisis,0.7,0.3,36,1010.5246529951028,0.454793090559377,-10.524652995102764,0.454793090559377,0.0,100.0,-5.041672469308878,10.794697535493015,0.0006301019188443741,0.005105956937025512,8.1033826184659,6.460916026906114e-05,0.015909851884922447,0.00017004261519949816,0.3129790049033767,0,22.869171042344995,1.0105246529951029,0.0,0,0.0,-10.36391497529595,1.0,0.11939535019448255,0.00017057711362480175
Recent_Low_Fees,0.7,0.3,36,1013.1972933243852,0.5371551583723101,-13.19729332438515,0.5371551583723101,0.0,100.0,-6.495537094533574,13.261824115270429,0.0006300088798981352,0.0051052029960950976,8.10338260140166,6.459962014160052e-05,0.01590750265124986,0.0001700175070978838,0.31303601404314507,0,23339.961958347656,1.0131972933243851,0.0,0,0.0,-13.255844946656282,1.0,0.11916280642613918,8.455178731846627e-10
July_2022_Spike,0.7,0.3,72,1012.561452975728,0.4808120031866398,-12.561452975728095,0.48081200318663975,0.0,100.0,-6.520093887978078,12.655239719724705,0.0006300302322286983,0.005105376024666701,8.103382605318329,6.460180958981965e-05,0.01590804179766085,0.0001700232686476064,0.3130524389756725,0,147.82429003016233,1.012561452975728,0.0,0,0.0,-12.581800452633587,1.0,0.119184523272999,3.473911104412928e-05
May_2022_UST_Crash,0.7,0.3,72,1012.4395943565096,0.49955236274321624,-12.439594356509614,0.4995523627432162,0.0,100.0,-6.409023254946192,12.70308163432128,0.0006300828529531577,0.0051058024366109666,8.103382614969444,6.460720527021702e-05,0.015909370471111843,0.0001700374703083097,0.3188246609359666,0,27.952783720264062,1.0124395943565097,0.0,0,0.0,-12.283268690190146,1.0,0.11568165112696382,2.988142347498291e-06
May_2023_PEPE_Crisis,0.7,0.3,72,1012.1593104616717,0.49485521075611455,-12.159310461671735,0.4948552107561146,0.0,100.0,-6.245254419549951,12.434392084056071,0.0006301019188443741,0.005105956937025512,8.1033826184659,6.460916026906114e-05,0.015909851884922447,0.00017004261519949816,0.3129790049033767,0,26.332675114767962,1.0121593104616717,0.0,0,0.0,-12.00334952295537,1.0,0.11939535019448255,3.4997692957763705e-06
Recent_Low_Fees,0.7,0.3,72,1012.115213596363,0.4481844306615486,-12.115213596362956,0.4481844306615486,0.0,100.0,-6.806479903520085,12.17257782123977,0.0006300088798981352,0.0051052029960950976,8.10338260140166,6.459962014160052e-05,0.01590750265124986,0.0001700175070978838,0.31303601404314507,0,21422.997307880283,1.012115213596363,0.0,0,0.0,-12.166449021655183,1.0,0.11916280642613918,3.878649180981925e-05
July_2022_Spike,0.7,0.3,144,1016.7422971312736,0.9251679290403764,-16.742297131273702,0.9251679290403764,0.0,100.0,-6.453366089031533,16.904283863259593,0.0008791752348157639,0.005949408879901687,6.767034197850692,0.00017147542190394926,0.03008358801926501,0.00025767276760344085,0.2184486332918244,0,197.42517570224652,1.0167422971312736,0.0,0,0.0,-16.830730769341347,1.0,0.20453506319975054,1.1233129820760392e-06
May_2022_UST_Crash,0.7,0.3,144,1016.8410610967851,0.9733246209369946,-16.841061096785246,0.9733246209369946,0.0,100.0,-5.671023901766148,17.16926680077063,0.000875070923946242,0.005985259702323117,6.83974240091516,0.00015790463750020882,0.02970741141522312,0.00025563422365136503,0.23024541373460028,0,37.771354242075844,1.016841061096785,0.0,0,0.0,-16.753942953795082,1.0,0.19568772190315814,4.55637987591127e-07
May_2023_PEPE_Crisis,0.7,0.3,144,1016.6920181332453,0.9212605793263036,-16.69201813324521,0.9212605793263037,0.0,100.0,-6.362925273177552,17.027286697104387,0.0008754386085894658,0.0059434892761919475,6.789155993209261,0.000168875986448582,0.02983364154642676,0.00025611951120609256,0.22004285608773222,0,36.04758591326296,1.0166920181332453,0.0,0,0.0,-16.60185657575885,1.0,0.20335457286767344,7.693607291043485e-07
Recent_Low_Fees,0.7,0.3,144,1017.3650436531792,0.9286364410947716,-17.365043653179026,0.9286364410947714,0.0,100.0,-6.586999417326524,17.487120819886172,0.0008401268942043446,0.005843399171358032,6.9553768742186435,0.00014376935864303289,0.02792461036026271,0.0002430084862331162,0.23242116148432246,0,30776.08272095483,1.0173650436531791,0.0,0,0.0,-17.471476324389734,1.0,0.19026562494873758,7.470074263899628e-05
July_2022_Spike,0.7,0.3,288,1023.9719038728822,1.698133522802837,-23.971903872882358,1.698133522802837,0.0,100.0,-6.793724885587608,24.273597671754487,0.001211339308949387,0.0068690090107729924,5.670590362274785,0.0008046394538353958,0.03870381485071778,0.00038538692648928323,0.13382711845761108,0,283.45326706343064,1.0239719038728823,0.0,0,0.0,-24.187445292500833,1.0,0.32146167632512923,9.243164841107972e-07
May_2022_UST_Crash,0.7,0.3,288,1023.3155959344725,1.7403774527876106,-23.315595934472512,1.7403774527876104,0.0,100.0,-5.7877115587292565,23.7897062492882,0.0012466777785543864,0.00698415342947225,5.602212175122657,0.0009120087872208534,0.03980076806139297,0.000399009464511654,0.13610711515914165,0,52.31907386396347,1.0233155959344726,0.0,0,0.0,-23.377390180782065,1.0,0.3227878546792264,3.398243389555073e-07
May_2023_PEPE_Crisis,0.7,0.3,288,1024.2705044314507,1.7039122125907769,-24.270504431450707,1.7039122125907769,0.0,100.0,-6.966304287143544,24.739382215454725,0.001193249438148153,0.006832089921012201,5.72561754700272,0.000735344509503696,0.03879441753134133,0.0003779470030882631,0.138050904464476,0,52.352496131369236,1.0242705044314506,0.0,0,0.0,-24.31909963215826,1.0,0.31549949407054395,2.736475197359713e-06
Recent_Low_Fees,0.7,0.3,288,1023.8463650485808,1.784880710216553,-23.846365048580736,1.7848807102165527,0.0,100.0,-6.140675524328685,24.12440245638072,0.0012283032371958142,0.006951729733916004,5.659620135648775,0.0008034655830524396,0.03986008973029242,0.00039193884350869414,0.1327569207634175,0,42457.07192069733,1.0238463650485807,0.0,0,0.0,-24.04415243751427,1.0,0.3264684413454279,8.811384886765397e-11
July_2022_Spike,0.7,0.3,576,1032.231684158801,2.8525956571459483,-32.231684158800974,2.8525956571459483,0.0,100.0,-6.8247658096244095,32.78831649988092,0.0016083329997058783,0.007788899074684764,4.842839807495803,0.005655809073489029,0.044701434927272264,0.0005433254993343088,0.07121689919593144,0,382.87665167910137,1.032231684158801,0.0,0,0.0,-32.12199017979675,1.0,0.4494075479514138,1.963872882392017e-06
May_2022_UST_Crash,0.7,0.3,576,1030.7932476346455,2.8102552792292452,-30.793247634645503,2.8102552792292457,0.0,100.0,-6.142289585842036,31.51115360143649,0.0016522931964712494,0.00788985957219148,4.775096568237166,0.00652607305460569,0.0453687480627508,0.000560351585783124,0.07493183904430745,0,69.28895826235231,1.0307932476346455,0.0,0,0.0,-30.664285819591647,1.0,0.4477279401526193,5.131980972804437e-06
May_2023_PEPE_Crisis,0.7,0.3,576,1033.4262764178034,2.8329792802771134,-33.42627641780325,2.8329792802771134,0.0,100.0,-7.547021883556113,34.13190472347833,0.0015598916828743303,0.007684202286449837,4.926112736424469,0.004836667316765253,0.044037552915303146,0.0005238921823755057,0.07713869736117374,0,72.2022255664637,1.0334262764178033,0.0,0,0.0,-33.68239042015141,1.0,0.43552023153111674,3.331354784345976e-07
Recent_Low_Fees,0.7,0.3,576,1031.3879834973532,2.828077312378397,-31.38798349735312,2.828077312378397,0.0,100.0,-6.326163327803783,31.90165648542188,0.0016296933118060113,0.00784296718348837,4.812541799534579,0.00617869898657795,0.045190580474747284,0.0005508788805008434,0.06910002084025901,0,56144.3061744566,1.0313879834973532,0.0,0,0.0,-31.203825069367166,1.0,0.45552818943743084,5.713291462529933e-06
July_2022_Spike,0.7,0.5,6,1012.144442567505,0.4996140867234037,-12.144442567505047,0.49961408672340374,0.0,100.0,-6.098283804133871,12.243352420666497,0.0006300302322286983,0.005105376024666701,8.103382605318329,6.460180958981965e-05,0.01590804179766085,0.0001700232686476064,0.3130524389756725,0,143.0162683167382,1.012144442567505,0.0,0,0.0,-12.16991513428161,1.0,0.119184523272999,0.00017376206521590515
May_2022_UST_Crash,0.7,0.5,6,1011.8498343337773,0.5060286280211537,-11.849834333777313,0.5060286280211537,0.0,100.0,-5.725346716581498,12.113915566350215,0.0006300828529531577,0.0051058024366109666,8.103382614969444,6.460720527021702e-05,0.015909370471111843,0.0001700374703083097,0.3188246609359666,0,26.658832689114266,1.0118498343337772,0.0,0,0.0,-11.694095915398936,1.0,0.11568165112696382,5.504973654824469e-08
May_2023_PEPE_Crisis,0.7,0.5,6,1012.1047528793971,0.4882913108547325,-12.104752879397047,0.4882913108547326,0.0,100.0,-6.317450676558451,12.379163317589132,0.0006301019188443741,0.005105956937025512,8.1033826184659,6.460916026906114e-05,0.015909851884922447,0.00017004261519949816,0.3129790049033767,0,26.215708324662838,1.0121047528793972,0.0,0,0.0,-11.94798329807072,1.0,0.11939535019448255,1.663030698997294e-05
Recent_Low_Fees,0.7,0.5,6,1012.4307479644668,0.4941308338345827,-12.430747964466752,0.4941308338345827,0.0,100.0,-6.370053840643777,12.49205103294787,0.0006300088798981352,0.0051052029960950976,8.10338260140166,6.459962014160052e-05,0.01590750265124986,0.0001700175070978838,0.31303601404314507,0,21985.23354830027,1.0124307479644667,0.0,0,0.0,-12.485023439097262,1.0,0.11916280642613918,7.364360837784609e-06
July_2022_Spike,0.7,0.5,12,1011.5672821227423,0.46283115060604313,-11.567282122742386,0.46283115060604313,0.0,100.0,-5.959934196860445,11.660803485129804,0.0006300302322286983,0.005105376024666701,8.103382605318329,6.460180958981965e-05,0.01590804179766085,0.0001700232686476064,0.3130524389756725,0,136.21601598874358,1.0115672821227424,0.0,0,0.0,-11.587362254041476,1.0,0.119184523272999,1.2802879296652014e-05
May_2022_UST_Crash,0.7,0.5,12,1012.0146593982676,0.5178636112094445,-12.014659398267513,0.5178636112094445,0.0,100.0,-5.944756769143737,12.282635120380064,0.0006300828529531577,0.0051058024366109666,8.103382614969444,6.460720527021702e-05,0.015909370471111843,0.0001700374703083097,0.3188246609359666,0,27.028902067788636,1.0120146593982675,0.0,0,0.0,-11.86259859799045,1.0,0.11568165112696382,2.376176494675538e-08
May_2023_PEPE_Crisis,0.7,0.5,12,1012.6895544375172,0.474287353249634,-12.689554437517145,0.4742873532496341,0.0,100.0,-7.032364385929895,12.96176484710088,0.0006301019188443741,0.005105956937025512,8.1033826184659,6.460916026906114e-05,0.015909851884922447,0.00017004261519949816,0.3129790049033767,0,27.44729652093492,1.0126895544375172,0.0,0,0.0,-12.53095025910876,1.0,0.11939535019448255,4.2466252932263846e-07
Recent_Low_Fees,0.7,0.5,12,1011.2348380401892,0.4758900424536812,-11.234838040189207,0.4758900424536812,0.0,100.0,-5.514542319484121,11.294349716036436,0.0006300088798981352,0.0051052029960950976,8.10338260140166,6.459962014160052e-05,0.01590750265124986,0.0001700175070978838,0.31303601404314507,0,19877.39238970772,1.0112348380401892,0.0,0,0.0,-11.288320351056564,1.0,0.11916280642613918,5.621942345713038e-05
July_2022_Spike,0.7,0.5,18,1013.1682846223516,0.5532000703761282,-13.168284622351685,0.5532000703761282,0.0,100.0,-6.316807772298148,13.2707988686808,0.0006300302322286983,0.005105376024666701,8.103382605318329,6.460180958981965e-05,0.01590804179766085,0.0001700232686476064,0.3130524389756725,0,155.00986155393147,1.0131682846223515,0.0,0,0.0,-13.197361934733186,1.0,0.119184523272999,1.949732729298795e-06
May_2022_UST_Crash,0.7,0.5,18,1011.5274336420113,0.47868146958197944,-11.52743364201122,0.4786814695819793,0.0,100.0,-5.898820514072895,11.789944526982254,0.0006300828529531577,0.0051058024366109666,8.103382614969444,6.460720527021702e-05,0.015909370471111843,0.0001700374703083097,0.3188246609359666,0,25.9470658826017,1.0115274336420113,0.0,0,0.0,-11.37000746583613,1.0,0.11568165112696382,4.634158190695525e-06
May_2023_PEPE_Crisis,0.7,0.5,18,1013.4137774921946,0.5221210051055472,-13.413777492194672,0.522121005105547,0.0,100.0,-7.063974237834941,13.690816611732544,0.0006301019188443741,0.005105956937025512,8.1033826184659,6.460916026906114e-05,0.015909851884922447,0.00017004261519949816,0.3129790049033767,0,28.987061275041796,1.0134137774921947,0.0,0,0.0,-13.259791366709276,1.0,0.11939535019448255,2.9781220764464136e-07
Recent_Low_Fees,0.7,0.5,18,1012.6497184833947,0.5278896880326313,-12.649718483394718,0.5278896880326313,0.0,100.0,-6.153881825108215,12.714596399689071,0.0006300088798981352,0.0051052029960950976,8.10338260140166,6.459962014160052e-05,0.01590750265124986,0.0001700175070978838,0.31303601404314507,0,22376.894089526373,1.0126497184833947,0.0,0,0.0,-12.707869478559331,1.0,0.11916280642613918,3.926070926917759e-06
July_2022_Spike,0.7,0.5,36,1012.6290112962287,0.48733666207213466,-12.62901129622865,0.48733666207213466,0.0,100.0,-6.69231822148015,12.724469847675095,0.0006300302322286983,0.005105376024666701,8.103382605318329,6.460180958981965e-05,0.01590804179766085,0.0001700232686476064,0.3130524389756725,0,148.6323800343911,1.0126290112962286,0.0,0,0.0,-12.651026655555166,1.0,0.119184523272999,5.0297047587848715e-12
May_2022_UST_Crash,0.7,0.5,36,1012.1207317731648,0.49902389826753357,-12.12073177316483,0.4990238982675336,0.0,100.0,-6.053809726205941,12.384598449960322,0.0006300828529531577,0.0051058024366109666,8.103382614969444,6.460720527021702e-05,0.015909370471111843,0.0001700374703083097,0.3188246609359666,0,27.25291412451829,1.0121207317731649,0.0,0,0.0,-11.964597592010204,1.0,0.11568165112696382,2.5887535810437964e-06
May_2023_PEPE_Crisis,0.7,0.5,36,1012.6995624262432,0.5162496729846712,-12.699562426243142,0.5162496729846712,0.0,100.0,-6.347342897264639,12.975404638294435,0.0006301019188443741,0.005105956937025512,8.1033826184659,6.460916026906114e-05,0.015909851884922447,0.00017004261519949816,0.3129790049033767,0,27.47588118222066,1.0126995624262431,0.0,0,0.0,-12.544480864540521,1.0,0.11939535019448255,9.507341787951867e-06
Recent_Low_Fees,0.7,0.5,36,1011.6531998446079,0.535284406276188,-11.65319984460793,0.535284406276188,0.0,100.0,-5.1748533559665475,11.719680496175329,0.0006300088798981352,0.0051052029960950976,8.10338260140166,6.459962014160052e-05,0.01590750265124986,0.0001700175070978838,0.31303601404314507,0,20625.936921155884,1.0116531998446079,0.0,0,0.0,-11.71380256846918,1.0,0.11916280642613918,3.6846103706910805e-07
July_2022_Spike,0.7,0.5,72,1010.8597241853756,0.48357206848804,-10.859724185375804,0.48357206848803996,0.0,100.0,-5.011362708312731,10.955451440047113,0.0006300302322286983,0.005105376024666701,8.103382605318329,6.460180958981965e-05,0.01590804179766085,0.0001700232686476064,0.3130524389756725,0,127.98237403500167,1.0108597241853756,0.0,0,0.0,-10.882016443831839,1.0,0.119184523272999,0.00011441567931490018
May_2022_UST_Crash,0.7,0.5,72,1012.0893551694902,0.5119238814507128,-12.089355169490164,0.5119238814507129,0.0,100.0,-5.9328711923807305,12.354257749216913,0.0006300828529531577,0.0051058024366109666,8.103382614969444,6.460720527021702e-05,0.015909370471111843,0.0001700374703083097,0.3188246609359666,0,27.1868133230884,1.0120893551694903,0.0,0,0.0,-11.934500119075171,1.0,0.11568165112696382,3.5979724773079754e-06
May_2023_PEPE_Crisis,0.7,0.5,72,1012.3325646495971,0.5028598127607383,-12.332564649597083,0.5028598127607383,0.0,100.0,-6.255566309199139,12.608318781775665,0.0006301019188443741,0.005105956937025512,8.1033826184659,6.460916026906114e-05,0.015909851884922447,0.00017004261519949816,0.3129790049033767,0,26.70038525845328,1.012332564649597,0.0,0,0.0,-12.177403418175249,1.0,0.11939535019448255,1.1844835710092177e-06
Recent_Low_Fees,0.7,0.5,72,1012.7981665218258,0.5780783552092337,-12.79816652182597,0.5780783552092337,0.0,100.0,-5.65703283886171,12.868557558884504,0.0006300088798981352,0.0051052029960950976,8.10338260140166,6.459962014160052e-05,0.01590750265124986,0.0001700175070978838,0.31303601404314507,0,22647.84821361284,1.0127981665218257,0.0,0,0.0,-12.862501702774557,1.0,0.11916280642613918,3.884771430638671e-05
July_2022_Spike,0.7,0.5,144,1012.8256541589343,0.5958925366715794,-12.825654158934386,0.5958925366715794,0.0,100.0,-5.704687431119737,12.936387200543777,0.0006978309827735848,0.005365474692903644,7.688788295954039,8.134688682475483e-05,0.020003774365284614,0.00019266064567647568,0.2848218995196822,0,151.10635180786065,1.0128256541589342,0.0,0,0.0,-12.86296260461811,1.0,0.1413422968433861,8.095051162187821e-06
May_2022_UST_Crash,0.7,0.5,144,1012.7723034647249,0.5808322358053327,-12.772303464725006,0.5808322358053328,0.0,100.0,-5.863979029607435,13.04706948392834,0.000686571655966798,0.005327908708877841,7.760164088590768,7.783152025115556e-05,0.019149835627951143,0.00018879516266867186,0.29569963059676496,0,28.70897664849906,1.012772303464725,0.0,0,0.0,-12.62758400015,1.0,0.133430233491358,3.3105940818134426e-05
May_2023_PEPE_Crisis,0.7,0.5,144,1013.1007647107291,0.5724547037343186,-13.100764710729162,0.5724547037343187,0.0,100.0,-6.317856948942222,13.385542999968493,0.0006677643273322897,0.005252134628992709,7.865251877073042,7.33377724182138e-05,0.01804945193064847,0.0001824887458280619,0.2968976924639929,0,28.343502127422322,1.013100764710729,0.0,0,0.0,-12.955165337676295,1.0,0.1316411471863515,7.097901838011427e-06
Recent_Low_Fees,0.7,0.5,144,1012.6123734721804,0.5540852682327505,-12.612373472180375,0.5540852682327505,0.0,100.0,-5.760292759707227,12.680535220265483,0.0006820790266471314,0.005325459219347879,7.80768651621796,7.529451326944618e-05,0.018540934266288073,0.00018719649740258333,0.29278597957712704,0,22316.952594115883,1.0126123734721804,0.0,0,0.0,-12.672576656942942,1.0,0.13562365588835926,4.5971093681765915e-05
July_2022_Spike,0.7,0.5,288,1018.7320702746354,1.1589761325566466,-18.73207027463529,1.1589761325566466,0.0,100.0,-5.826573486220468,18.927676505375985,0.0009568239757295653,0.006217780260855967,6.498353321586652,0.00023304176390272018,0.03277239974964595,0.0002860668147331529,0.19801552958984314,0,221.04502537909227,1.0187320702746354,0.0,0,0.0,-18.850450713172506,1.0,0.23096949100277006,6.147636304807855e-09
May_2022_UST_Crash,0.7,0.5,288,1019.1325789727496,1.0574336008017697,-19.13257897274962,1.0574336008017697,0.0,100.0,-7.119055601150421,19.47363950148292,0.0009033041034607931,0.006025100609035525,6.670068901438394,0.0001906741907392815,0.03034240704638863,0.0002664683060136425,0.2179577702426979,0,42.83499166988904,1.0191325789727497,0.0,0,0.0,-19.05956243548878,1.0,0.20657541879021205,8.814023185991163e-06
May_2023_PEPE_Crisis,0.7,0.5,288,1018.4021649426679,1.1104593022468385,-18.40216494266778,1.1104593022468385,0.0,100.0,-6.13823471650494,18.7638923466435,0.0009582007477209237,0.006208982761533512,6.4798350202726835,0.0002305689680670138,0.03264172188098333,0.000287114019597177,0.1964343967845792,0,39.723158677062784,1.018402164942668,0.0,0,0.0,-18.341673133476736,1.0,0.23231898837903892,4.499106003501436e-06
Recent_Low_Fees,0.7,0.5,288,1018.1522501182917,1.1757867700112414,-18.15225011829161,1.1757867700112412,0.0,100.0,-5.178865135614728,18.312403250089687,0.0009863050134026954,0.006332272456018012,6.420196967439146,0.0002578040770814914,0.03474138244602862,0.0002969039337630664,0.19195490883622923,0,32228.49796298966,1.0181522501182918,0.0,0,0.0,-18.28866947331668,1.0,0.24054269900766498,0.00019239744348730409
July_2022_Spike,0.7,0.5,576,1025.6259137613247,2.0077486247946275,-25.62591376132481,2.007748624794628,0.0,100.0,-6.3592105513718025,25.992374944262792,0.001339026406863667,0.007200381326916331,5.377325861542504,0.0014771718977449892,0.04149427081825586,0.0004358939242632694,0.11099959378176272,0,303.52361916330284,1.0256259137613246,0.0,0,0.0,-25.853430198781908,1.0,0.3643197762479383,8.849625222412245e-07
